id,discipline,top_id,top_question,q_id,depth,question_text,branch_type,parent_q_id,keywords,expansion_note,grok_trigger
5009,Physics,162,What if 'now' is just the frame you're currently experiencing?,17,4,Would you still fear making the wrong choice if every choice is already made?,Left,8,,,
5010,Physics,162,What if 'now' is just the frame you're currently experiencing?,18,4,Would you take your own life more or less seriously?,Right,8,,,
5011,Physics,162,What if 'now' is just the frame you're currently experiencing?,19,4,Is becoming an illusion created by the order you experience the frames?,Left,9,,,
5012,Physics,162,What if 'now' is just the frame you're currently experiencing?,20,4,Would you still chase experiences if every possible experience already happens?,Right,9,,,
5013,Physics,162,What if 'now' is just the frame you're currently experiencing?,21,4,Does this make your current suffering feel more or less important?,Left,10,,,
5014,Physics,162,What if 'now' is just the frame you're currently experiencing?,22,4,Would you still try to fix yourself if every version of you already exists?,Right,10,,,
5015,Physics,162,What if 'now' is just the frame you're currently experiencing?,23,5,Would you still try to matter if every possible version of your life is already complete?,Left,15,,,
5016,Physics,162,What if 'now' is just the frame you're currently experiencing?,24,5,Does this make your current moment feel more or less precious?,Right,15,,,
5017,Physics,162,What if 'now' is just the frame you're currently experiencing?,25,5,Would you still fear the end if the film already exists in full?,Left,16,,,
5018,Physics,162,What if 'now' is just the frame you're currently experiencing?,26,5,Would you live more or less carefully if this is just one screening?,Right,16,,,
5019,Physics,162,What if 'now' is just the frame you're currently experiencing?,27,5,Is urgency just the result of only being able to watch one frame at a time?,Left,17,,,
5020,Physics,162,What if 'now' is just the frame you're currently experiencing?,28,5,Would you still fight if every possible outcome is already real?,Right,17,,,
5021,Physics,162,What if 'now' is just the frame you're currently experiencing?,29,5,Does this make your love for specific people feel more or less miraculous?,Left,18,,,
5022,Physics,162,What if 'now' is just the frame you're currently experiencing?,30,5,Would you still bother to be anyone in particular if every possible you already exists?,Right,18,,,
5023,Physics,163,What if becoming someone is an illusion created by frame order?,0,0,What if becoming someone is an illusion created by frame order?,Top,,,,
5024,Physics,163,What if becoming someone is an illusion created by frame order?,1,1,Would you still fear death if every moment of you already exists somewhere?,Left,0,,,
5025,Physics,163,What if becoming someone is an illusion created by frame order?,2,1,Does this make your choices feel more or less real?,Right,0,,,
5026,Physics,163,What if becoming someone is an illusion created by frame order?,3,2,Would you still regret anything if every possible choice already happened?,Left,1,,,
5027,Physics,163,What if becoming someone is an illusion created by frame order?,4,2,Does your sense of 'now' survive knowing it's just one slice?,Right,1,,,
5028,Physics,163,What if becoming someone is an illusion created by frame order?,5,2,Would you live more recklessly if every version of you is already real?,Left,2,,,
5029,Physics,163,What if becoming someone is an illusion created by frame order?,6,2,Would you love more carefully if the people you love already exist in every version?,Right,2,,,
5030,Physics,163,What if becoming someone is an illusion created by frame order?,7,3,Does this make anxiety about the future feel like worrying about a finished film?,Left,3,,,
5031,Physics,163,What if becoming someone is an illusion created by frame order?,8,3,Would you still try to become someone if every version already exists?,Right,3,,,
5032,Physics,163,What if becoming someone is an illusion created by frame order?,9,3,Is your fear of death partly fear that this particular slice ends?,Left,4,,,
5033,Physics,163,What if becoming someone is an illusion created by frame order?,10,3,Would you take your suffering more or less seriously?,Right,4,,,
5034,Physics,163,What if becoming someone is an illusion created by frame order?,11,3,Does every choice feel more like browsing than creating?,Left,5,,,
5035,Physics,163,What if becoming someone is an illusion created by frame order?,12,3,Would you still fight for a better world if every possible world exists?,Right,5,,,
5036,Physics,163,What if becoming someone is an illusion created by frame order?,13,3,Is your sense of being 'you' just the current frame in an already-finished film?,Left,6,,,
5037,Physics,163,What if becoming someone is an illusion created by frame order?,14,3,Would you still care about consequences if every possible outcome is already real?,Right,6,,,
5038,Physics,163,What if becoming someone is an illusion created by frame order?,15,4,Would you still try to be good if every version of you already exists?,Left,7,,,
5039,Physics,163,What if becoming someone is an illusion created by frame order?,16,4,Does morality feel like choosing which story to pay attention to?,Right,7,,,
